jefe_hogar,genero,edad,estudiante,estado_civli,telefono_propio,smart_phone,desde_cuando_smart,mas_un_SIM,tipo_contrato,n_recarga_mensual,gasto_mensual_tel,empresa,porque_empresa,piensa_cambiarse,investigo_competencia,es_facil_cambiarse,paga_mas_esperado,nse,pobreza,empleo,ingreso_mensual,dist
1.0,1.0,42.0,2.0,2.0,1.0,1.0,1.0,2.0,Control,1.0,60.0,1.0,23.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,4200.0,150132
2.0,2.0,41.0,2.0,2.0,1.0,1.0,1.0,2.0,Control,1.0,65.0,2.0,24.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3000.0,150132
2.0,1.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,4.0,14.0,3.0,23.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,2.0,72.0,2.0,5.0,1.0,2.0,1.0,2.0,Prepago,2.0,6.0,2.0,24.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,500.0,150132
2.0,2.0,40.0,2.0,5.0,1.0,1.0,1.0,2.0,Control,1.0,29.9,3.0,23.0,2.0,4.0,5.0,2.0,5.0,3.0,1.0,1275.0,150132
2.0,2.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Control,1.0,30.0,4.0,21.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,150132
1.0,2.0,62.0,2.0,5.0,1.0,2.0,1.0,2.0,Prepago,2.0,5.0,2.0,21.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,800.0,150132
2.0,2.0,38.0,2.0,1.0,1.0,1.0,1.0,2.0,Control,1.0,29.9,2.0,23.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,2500.0,150132
2.0,1.0,15.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,10.0,2.0,23.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,150132
2.0,1.0,39.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,4.0,15.0,2.0,23.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2000.0,150132
1.0,2.0,65.0,2.0,3.0,1.0,2.0,1.0,2.0,Prepago,3.0,10.0,2.0,23.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,450.0,150132
2.0,1.0,35.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,65.0,3.0,22.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,2500.0,150132
2.0,1.0,22.0,2.0,6.0,1.0,1.0,1.0,2.0,Control,1.0,65.0,3.0,23.0,2.0,4.0,5.0,2.0,4.0,3.0,1.0,2000.0,150132
2.0,2.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,15.0,3.0,23.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,150132
1.0,2.0,51.0,2.0,3.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,2.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,2000.0,150132
2.0,1.0,29.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,2.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,3500.0,150132
2.0,2.0,20.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,2.0,23.0,2.0,5.0,1.0,1.0,4.0,3.0,2.0,0.0,150132
2.0,2.0,29.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,2.0,24.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1302.5,150132
1.0,1.0,27.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,30.0,3.0,22.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1000.0,150132
2.0,2.0,25.0,1.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,3.0,24.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,150132
1.0,1.0,58.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,25.0,3.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,2000.0,150132
2.0,1.0,24.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,30.0,4.0,23.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,2000.0,150132
1.0,1.0,60.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,1.0,22.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,1953.75,150132
2.0,2.0,60.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,3.0,22.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,0.0,150132
2.0,2.0,30.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,3.0,22.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,300.0,150132
2.0,1.0,12.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,20.0,3.0,23.0,2.0,1.0,5.0,2.0,5.0,3.0,2.0,0.0,150132
1.0,1.0,53.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,3.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2170.833333333333,150132
2.0,2.0,50.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,3.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,150132
2.0,1.0,31.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,3.0,21.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,3500.0,150132
2.0,1.0,30.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,3.0,22.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,21.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,40.0,3.0,21.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,1.0,14.0,1.0,6.0,1.0,1.0,2.0,2.0,Pospago,0.0,30.0,3.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,1.0,29.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,3.0,21.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,23.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,3.0,24.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,1.0,36.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,25.0,3.0,22.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2000.0,150132
2.0,2.0,40.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,3.0,22.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,2.0,46.0,2.0,5.0,1.0,1.0,1.0,2.0,Pospago,0.0,60.0,3.0,21.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2000.0,150132
2.0,1.0,23.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,2.0,24.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2000.0,150132
1.0,1.0,37.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,25.0,4.0,23.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1000.0,150132
2.0,2.0,34.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.0,4.0,21.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
1.0,1.0,60.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,2.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1000.0,150132
2.0,2.0,47.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,2.0,24.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,500.0,150132
1.0,1.0,50.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,25.0,4.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,50.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,4.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,150132
2.0,1.0,26.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,2.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,1.0,24.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,4.0,24.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,1.0,40.0,2.0,1.0,1.0,1.0,2.0,2.0,Prepago,3.0,25.0,2.0,24.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2000.0,150132
2.0,2.0,40.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,2.0,24.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,2.0,54.0,2.0,5.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,3.0,24.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,400.0,150132
2.0,1.0,26.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,3.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,3500.0,150132
2.0,2.0,24.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,3.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,3500.0,150132
1.0,1.0,56.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,2.0,21.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2000.0,150132
2.0,2.0,50.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,4.0,22.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,150132
2.0,2.0,27.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,20.0,2.0,22.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,18.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,20.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2000.0,150132
1.0,1.0,28.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,25.0,2.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2000.0,150132
2.0,2.0,35.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.0,4.0,22.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,300.0,150132
1.0,2.0,67.0,2.0,5.0,1.0,1.0,1.0,2.0,Pospago,0.0,40.0,2.0,21.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3500.0,150132
2.0,2.0,45.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,40.0,2.0,21.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3500.0,150132
2.0,1.0,34.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,25.0,1.0,21.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,150132
1.0,1.0,48.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,2.0,23.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2000.0,150132
2.0,2.0,40.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,2.0,21.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,37.0,2.0,5.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,250.0,150132
1.0,1.0,70.0,1.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.0,1.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,800.0,150132
2.0,2.0,62.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.0,3.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1520.8333333333333,150132
1.0,1.0,42.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,1.0,21.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2000.0,150132
2.0,2.0,40.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,1.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,16.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,1.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,2.0,49.0,2.0,5.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.0,2.0,21.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,500.0,150132
2.0,1.0,17.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,2.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,150132
2.0,2.0,17.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,10.0,2.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,1.0,44.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.0,1.0,24.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,45.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,3.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,150132
2.0,2.0,18.0,1.0,6.0,1.0,1.0,2.0,2.0,Prepago,3.0,20.0,3.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,1.0,40.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,65.0,2.0,24.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2000.0,150132
2.0,1.0,13.0,1.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,65.0,2.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,1.0,50.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,2.0,25.0,2.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1000.0,150132
2.0,2.0,47.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,10.0,2.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1000.0,150132
2.0,1.0,26.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,15.0,2.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,150132
1.0,2.0,49.0,2.0,5.0,1.0,1.0,1.0,2.0,Prepago,4.0,40.0,4.0,24.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,200.0,150132
1.0,2.0,47.0,2.0,5.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2000.0,150132
2.0,1.0,26.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,60.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,1.0,24.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1000.0,150132
1.0,1.0,42.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,2.0,24.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,43.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,14.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,2.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,1.0,60.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.9,2.0,22.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3500.0,150132
2.0,2.0,45.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.9,2.0,21.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3500.0,150132
1.0,2.0,66.0,2.0,3.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,3.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2000.0,150132
2.0,1.0,63.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,25.0,3.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1800.0,150132
1.0,1.0,71.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1500.0,150132
2.0,2.0,65.0,2.0,2.0,1.0,1.0,1.0,2.0,Control,1.0,29.9,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,800.0,150132
1.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,25.0,4.0,22.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2000.0,150132
2.0,2.0,35.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.9,1.0,23.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2000.0,150132
1.0,1.0,63.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,3.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,500.0,150132
2.0,2.0,63.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.0,3.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,500.0,150132
2.0,1.0,33.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,45.0,4.0,22.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2000.0,150132
1.0,1.0,69.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,35.0,3.0,24.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1500.0,150132
2.0,2.0,69.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,35.0,3.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,850.0,150132
1.0,2.0,64.0,2.0,5.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,500.0,150132
2.0,2.0,28.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,3.0,21.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2000.0,150132
1.0,1.0,48.0,2.0,5.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.9,2.0,22.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,15.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,2.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,150132
2.0,1.0,40.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,30.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2000.0,150132
1.0,1.0,52.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,25.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,51.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,400.0,150132
2.0,2.0,23.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2000.0,150132
1.0,1.0,78.0,2.0,5.0,1.0,2.0,1.0,2.0,Prepago,3.0,15.0,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2000.0,150132
1.0,1.0,39.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,81.0,2.0,22.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2000.0,150132
2.0,2.0,68.0,2.0,5.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,4.0,21.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,500.0,150132
1.0,2.0,55.0,2.0,5.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,1.0,21.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,400.0,150132
2.0,2.0,29.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.0,1.0,24.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3500.0,150132
1.0,1.0,65.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,46.36747837058399,1.0,22.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2000.0,150132
2.0,1.0,35.0,1.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,65.0,2.0,21.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,150132
1.0,1.0,57.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,69.0,3.0,22.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2000.0,150132
2.0,2.0,55.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,50.0,4.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,150132
2.0,1.0,55.0,2.0,5.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,1.0,24.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2000.0,150132
1.0,2.0,47.0,2.0,5.0,1.0,1.0,1.0,2.0,Prepago,4.0,30.0,3.0,24.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,3500.0,150132
2.0,2.0,22.0,2.0,6.0,1.0,1.0,1.0,2.0,Prepago,4.0,30.0,3.0,22.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1250.0,150132
1.0,1.0,65.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,3.0,22.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1250.0,150132
2.0,2.0,60.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,1.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,150132
2.0,1.0,25.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,2.0,22.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3256.25,150132
1.0,1.0,63.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,1.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2129.1666666666665,150132
2.0,2.0,53.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,3.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,150132
2.0,2.0,23.0,1.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,46.36747837058399,1.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,650.0,150132
1.0,1.0,50.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,49.0,3.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,40.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,25.0,2.0,22.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,1.0,18.0,1.0,6.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,2.0,22.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,150132
2.0,2.0,17.0,2.0,6.0,1.0,1.0,2.0,2.0,Prepago,2.0,20.0,2.0,23.0,2.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,150132
1.0,1.0,40.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.0,3.0,22.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,800.0,150132
2.0,2.0,40.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,3.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,500.0,150132
1.0,1.0,62.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,2.0,23.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,63.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,2.0,20.0,2.0,24.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,150132
2.0,2.0,38.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,2.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,1.0,35.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,2.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3500.0,150132
1.0,1.0,62.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.0,3.0,22.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,400.0,150132
2.0,2.0,52.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,40.0,1.0,22.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,150132
1.0,1.0,74.0,2.0,2.0,1.0,2.0,1.0,2.0,Prepago,4.0,15.0,3.0,21.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,1200.0,150132
1.0,1.0,41.0,2.0,5.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.0,1.0,22.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,3500.0,150132
1.0,1.0,31.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,3.0,22.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1250.0,150132
2.0,2.0,34.0,2.0,1.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,3.0,22.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,150132
2.0,1.0,70.0,2.0,3.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,1.0,21.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,700.0,150132
1.0,1.0,56.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,1.0,22.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,300.0,150132
2.0,2.0,55.0,2.0,2.0,1.0,1.0,1.0,2.0,Prepago,3.0,20.0,1.0,21.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,150132
1.0,1.0,41.0,2.0,1.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,4.0,22.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3500.0,150132
2.0,2.0,41.0,2.0,1.0,1.0,1.0,2.0,2.0,Pospago,0.0,29.9,1.0,22.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,0.0,150132
2.0,2.0,21.0,2.0,6.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,1.0,22.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,150132
2.0,2.0,71.0,2.0,5.0,1.0,1.0,1.0,2.0,Pospago,0.0,69.0,3.0,22.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,800.0,150132
1.0,1.0,67.0,2.0,2.0,1.0,1.0,1.0,2.0,Pospago,0.0,29.9,1.0,21.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,800.0,150132
